"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"1863" "succinyl-CoA metabolic process (GO:0006104)" "1/6" 0.360523579398971 0.987521108788486 0 0 2.32126276694522 2.36814743943678 "DLST"
"1864" "regulation of protein depolymerization (GO:1901879)" "1/6" 0.360523579398971 0.986991322785917 0 0 2.32126276694522 2.36814743943678 "MAP1A"
"1865" "regulation of non-motile cilium assembly (GO:1902855)" "1/6" 0.360523579398971 0.986462104918471 0 0 2.32126276694522 2.36814743943678 "MAP4"
"1866" "negative regulation of translation in response to stress (GO:0032055)" "1/6" 0.360523579398971 0.985933454272749 0 0 2.32126276694522 2.36814743943678 "SESN2"
"1867" "COPI coating of Golgi vesicle (GO:0048205)" "1/6" 0.360523579398971 0.985405369937305 0 0 2.32126276694522 2.36814743943678 "ARFGAP2"
"1868" "protein retention in ER lumen (GO:0006621)" "1/6" 0.360523579398971 0.984877851002649 0 0 2.32126276694522 2.36814743943678 "OS9"
"1869" "positive regulation of protein localization to early endosome (GO:1902966)" "1/6" 0.360523579398971 0.984350896561235 0 0 2.32126276694522 2.36814743943678 "ROCK2"
"1870" "negative regulation of catecholamine secretion (GO:0033604)" "1/6" 0.360523579398971 0.983824505707459 0 0 2.32126276694522 2.36814743943678 "SYT4"
"1871" "activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171)" "1/6" 0.360523579398971 0.983298677537653 0 0 2.32126276694522 2.36814743943678 "ADRB2"
"1872" "negative regulation of glycolytic process (GO:0045820)" "1/6" 0.360523579398971 0.98277341115008 0 0 2.32126276694522 2.36814743943678 "CBFA2T3"
"1873" "positive regulation of amyloid-beta clearance (GO:1900223)" "1/6" 0.360523579398971 0.982248705644927 0 0 2.32126276694522 2.36814743943678 "ROCK1"
"1874" "heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)" "1/6" 0.360523579398971 0.981724560124306 0 0 2.32126276694522 2.36814743943678 "EXT2"
"1875" "response to gonadotropin (GO:0034698)" "1/6" 0.360523579398971 0.981200973692239 0 0 2.32126276694522 2.36814743943678 "TGFBR3"
"1876" "indolalkylamine metabolic process (GO:0006586)" "1/6" 0.360523579398971 0.980677945454664 0 0 2.32126276694522 2.36814743943678 "ATP7A"
"1877" "cellular response to monoamine stimulus (GO:0071868)" "1/6" 0.360523579398971 0.980155474519419 0 0 2.32126276694522 2.36814743943678 "DRD1"
"1878" "positive regulation of receptor binding (GO:1900122)" "1/6" 0.360523579398971 0.979633559996245 0 0 2.32126276694522 2.36814743943678 "BDNF"
"1879" "negative regulation of lymphocyte migration (GO:2000402)" "1/6" 0.360523579398971 0.97911220099678 0 0 2.32126276694522 2.36814743943678 "WASL"
"1880" "positive regulation of podosome assembly (GO:0071803)" "1/6" 0.360523579398971 0.978591396634547 0 0 2.32126276694522 2.36814743943678 "LCP1"
"1881" "positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)" "1/6" 0.360523579398971 0.978071146024959 0 0 2.32126276694522 2.36814743943678 "PTEN"
"1882" "ceramide transport (GO:0035627)" "1/6" 0.360523579398971 0.977551448285308 0 0 2.32126276694522 2.36814743943678 "COL4A3BP"
"1883" "negative regulation of glucocorticoid receptor signaling pathway (GO:2000323)" "1/6" 0.360523579398971 0.977032302534758 0 0 2.32126276694522 2.36814743943678 "CLOCK"
"1884" "inner ear receptor cell development (GO:0060119)" "1/6" 0.360523579398971 0.976513707894347 0 0 2.32126276694522 2.36814743943678 "SLC4A7"
"1885" "collagen biosynthetic process (GO:0032964)" "1/6" 0.360523579398971 0.975995663486976 0 0 2.32126276694522 2.36814743943678 "ADAMTS3"
"1886" "regulation of response to external stimulus (GO:0032101)" "9/107" 0.361353046518155 0.977722479523938 0 0 1.17147840574805 1.19244767047462 "EFNB2;USP14;NLRX1;FNTA;TRAF3;SETD6;GNAT1;NLRP1;CALM1"
"1887" "regulation of protein secretion (GO:0050708)" "9/107" 0.361353046518155 0.977204343604741 0 0 1.17147840574805 1.19244767047462 "SNAP25;KCNC2;ITPR1;RFX3;ARL2;STXBP5;IGF1;CLOCK;CACNA1E"
"1888" "positive regulation of apoptotic process (GO:0043065)" "24/307" 0.362368493165824 0.979431366856568 0 0 1.08880077667789 1.10523475232214 "TFAP2A;WNT10B;EPHA7;DDX3X;ARHGEF12;SIAH1;HMGA2;FOXO1;FLCN;MAPK9;MAPK8;RYBP;LATS2;APC;MCF2L;TRAF6;KCNMA1;NF1;SIK1;SLIT2;ZNF622;ATF6;SOS2;CDK5R1"
"1889" "negative regulation of phosphatase activity (GO:0010923)" "6/68" 0.362488729680521 0.979237685314822 0 0 1.22890381779453 1.24704476778702 "FKBP1A;SPRED1;ELL;PPP1R11;CHORDC1;SYTL2"
"1890" "positive regulation of T cell activation (GO:0050870)" "6/68" 0.362488729680521 0.978719570137407 0 0 1.22890381779453 1.24704476778702 "TFRC;CD80;CD28;NCKAP1L;CD47;CD3E"
"1891" "regulation of actin cytoskeleton reorganization (GO:2000249)" "3/30" 0.366400912875404 0.988759311688624 0 0 1.39275766016713 1.39836651074247 "CDC42;ARHGDIA;ABL2"
"1892" "connective tissue development (GO:0061448)" "3/30" 0.366400912875404 0.988236711629592 0 0 1.39275766016713 1.39836651074247 "ZBTB16;DYRK1B;ATP7A"
"1893" "cellular response to drug (GO:0035690)" "3/30" 0.366400912875404 0.987714663710083 0 0 1.39275766016713 1.39836651074247 "TFRC;PPM1E;CERS1"
"1894" "negative regulation of secretion by cell (GO:1903531)" "3/30" 0.366400912875404 0.987193167055537 0 0 1.39275766016713 1.39836651074247 "VAMP8;SYT4;GRM7"
"1895" "multivesicular body assembly (GO:0036258)" "3/30" 0.366400912875404 0.986672220793239 0 0 1.39275766016713 1.39836651074247 "IST1;VPS4A;VPS37C"
"1896" "activation of JUN kinase activity (GO:0007257)" "3/30" 0.366400912875404 0.986151824052314 0 0 1.39275766016713 1.39836651074247 "TAOK1;MAP3K21;MAP3K9"
"1897" "fatty-acyl-CoA biosynthetic process (GO:0046949)" "3/30" 0.366400912875404 0.985631975963725 0 0 1.39275766016713 1.39836651074247 "FASN;ACSL4;PPT2"
"1898" "regulation of cell adhesion mediated by integrin (GO:0033628)" "3/30" 0.366400912875404 0.985112675660267 0 0 1.39275766016713 1.39836651074247 "RET;PDE3B;NCKAP1L"
"1899" "regulation of cation transmembrane transport (GO:1904062)" "3/30" 0.366400912875404 0.98459392227656 0 0 1.39275766016713 1.39836651074247 "BPIFA1;PPIF;KCNAB1"
"1900" "MyD88-independent toll-like receptor signaling pathway (GO:0002756)" "3/30" 0.366400912875404 0.984075714949046 0 0 1.39275766016713 1.39836651074247 "IKBKB;CHUK;TRAF3"
"1901" "positive regulation of cation channel activity (GO:2001259)" "3/30" 0.366400912875404 0.983558052815985 0 0 1.39275766016713 1.39836651074247 "RELN;ADRB2;CALM1"
"1902" "regulation of intracellular estrogen receptor signaling pathway (GO:0033146)" "3/30" 0.366400912875404 0.983040935017449 0 0 1.39275766016713 1.39836651074247 "YAP1;CARM1;RUNX1"
"1903" "protein localization to lysosome (GO:0061462)" "3/30" 0.366400912875404 0.982524360695316 0 0 1.39275766016713 1.39836651074247 "SNX16;VPS4A;GCC2"
"1904" "aminoglycan metabolic process (GO:0006022)" "3/30" 0.366400912875404 0.982008328993271 0 0 1.39275766016713 1.39836651074247 "GPC6;HSPG2;DCN"
"1905" "nuclear envelope organization (GO:0006998)" "3/30" 0.366400912875404 0.981492839056791 0 0 1.39275766016713 1.39836651074247 "TMEM43;DMPK;VPS4A"
"1906" "negative regulation of endothelial cell proliferation (GO:0001937)" "3/30" 0.366400912875404 0.980977890033152 0 0 1.39275766016713 1.39836651074247 "DLL4;NF1;PTPRM"
"1907" "adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)" "11/134" 0.367641450498675 0.983783073882926 0 0 1.14330852700287 1.14404840204408 "PTGFR;ADORA2A;PTH;GNAQ;GNA12;GNAI3;GNAT1;ADRB2;DRD1;PTHLH;ADCY5"
"1908" "regulation of programmed cell death (GO:0043067)" "21/268" 0.370862328593397 0.991881793926679 0 0 1.09133995759365 1.08252669683741 "MAP2K3;MAP2K1;FLT3;GLS2;STRADB;MINK1;CIDEB;CD3E;TM7SF3;FBXO10;RTN4;TAOK1;TP53INP1;ABL2;TNIK;NF2;SGK1;RAF1;RELT;MAP3K4;MAP2K6"
"1909" "DNA-templated transcription, elongation (GO:0006354)" "9/108" 0.371725478777056 0.993669522367373 0 0 1.16063138347261 1.14856041946662 "SUPT16H;CCNT2;TBP;TAF15;CCNT1;ELL;SSRP1;TAF5;AFF4"
"1910" "regulation of B cell proliferation (GO:0030888)" "4/43" 0.372985645120176 0.996516097931025 0 0 1.2955885210857 1.27772928031533 "TFRC;BCL2;NCKAP1L;TNFSF13B"
"1911" "eye development (GO:0001654)" "4/43" 0.372985645120176 0.995994634771459 0 0 1.2955885210857 1.27772928031533 "SKI;ADAMTS18;ATF6;HIPK2"
"1912" "response to unfolded protein (GO:0006986)" "4/43" 0.372985645120176 0.995473717075449 0 0 1.2955885210857 1.27772928031533 "HSPA8;DNAJB4;HSPA4L;TM7SF3"
"1913" "digestive tract development (GO:0048565)" "4/43" 0.372985645120176 0.994953343987589 0 0 1.2955885210857 1.27772928031533 "PKDCC;SALL1;RARB;PCSK5"
"1914" "organelle fusion (GO:0048284)" "2/18" 0.374320510200296 0.997992457446244 0 0 1.54750851129681 1.52064820399164 "MIGA1;MFN2"
"1915" "response to nutrient levels (GO:0031667)" "2/18" 0.374320510200296 0.997471312559849 0 0 1.54750851129681 1.52064820399164 "PRKAA1;IGF1"
"1916" "nuclear envelope reassembly (GO:0031468)" "2/18" 0.374320510200296 0.996950711666028 0 0 1.54750851129681 1.52064820399164 "PPP2R1A;VPS4A"
"1917" "regulation of keratinocyte proliferation (GO:0010837)" "2/18" 0.374320510200296 0.996430653913464 0 0 1.54750851129681 1.52064820399164 "FGF7;CASK"
"1918" "anterior/posterior axis specification (GO:0009948)" "2/18" 0.374320510200296 0.995911138452612 0 0 1.54750851129681 1.52064820399164 "SKI;LHX1"
"1919" "negative regulation of fibroblast proliferation (GO:0048147)" "2/18" 0.374320510200296 0.995392164435701 0 0 1.54750851129681 1.52064820399164 "SKI;NF1"
"1920" "regulation of mitochondrial membrane permeability (GO:0046902)" "2/18" 0.374320510200296 0.994873731016724 0 0 1.54750851129681 1.52064820399164 "BCL2;PPIF"
"1921" "establishment of mitotic spindle localization (GO:0040001)" "2/18" 0.374320510200296 0.994355837351437 0 0 1.54750851129681 1.52064820399164 "CLASP1;PAFAH1B1"
"1922" "regulation of dephosphorylation (GO:0035303)" "2/18" 0.374320510200296 0.993838482597352 0 0 1.54750851129681 1.52064820399164 "MTMR3;MTMR4"
"1923" "ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162)" "2/18" 0.374320510200296 0.993321665913734 0 0 1.54750851129681 1.52064820399164 "VPS4A;UBAP1"
"1924" "retrograde protein transport, ER to cytosol (GO:0030970)" "2/18" 0.374320510200296 0.992805386461596 0 0 1.54750851129681 1.52064820399164 "OS9;SELENOS"
"1925" "regulation of cardiac muscle cell membrane repolarization (GO:0099623)" "2/18" 0.374320510200296 0.992289643403694 0 0 1.54750851129681 1.52064820399164 "CACNA2D1;SCN4B"
"1926" "tRNA metabolic process (GO:0006399)" "2/18" 0.374320510200296 0.991774435904522 0 0 1.54750851129681 1.52064820399164 "KARS;POP4"
"1927" "dolichol-linked oligosaccharide biosynthetic process (GO:0006488)" "2/18" 0.374320510200296 0.991259763130311 0 0 1.54750851129681 1.52064820399164 "DOLPP1;DHDDS"
"1928" "regulation of cellular response to growth factor stimulus (GO:0090287)" "2/18" 0.374320510200296 0.99074562424902 0 0 1.54750851129681 1.52064820399164 "CASK;SLIT2"
"1929" "regulation of epithelial cell differentiation (GO:0030856)" "2/18" 0.374320510200296 0.990232018430332 0 0 1.54750851129681 1.52064820399164 "DLL1;CLOCK"
"1930" "DNA methylation (GO:0006306)" "2/18" 0.374320510200296 0.989718944845653 0 0 1.54750851129681 1.52064820399164 "PPM1D;GATAD2A"
"1931" "establishment of epithelial cell polarity (GO:0090162)" "2/18" 0.374320510200296 0.989206402668105 0 0 1.54750851129681 1.52064820399164 "CDC42;CLASP1"
"1932" "porphyrin-containing compound biosynthetic process (GO:0006779)" "2/18" 0.374320510200296 0.988694391072521 0 0 1.54750851129681 1.52064820399164 "UROS;NFE2L1"
"1933" "positive regulation of synaptic transmission, glutamatergic (GO:0051968)" "2/18" 0.374320510200296 0.988182909235442 0 0 1.54750851129681 1.52064820399164 "RELN;DRD1"
"1934" "regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)" "2/18" 0.374320510200296 0.987671956335114 0 0 1.54750851129681 1.52064820399164 "SMURF2;SMAD7"
"1935" "calcium-mediated signaling using intracellular calcium source (GO:0035584)" "2/18" 0.374320510200296 0.987161531551478 0 0 1.54750851129681 1.52064820399164 "PTGFR;ADGRL1"
"1936" "positive regulation of lipid catabolic process (GO:0050996)" "2/18" 0.374320510200296 0.986651634066173 0 0 1.54750851129681 1.52064820399164 "IRS1;PRKCD"
"1937" "negative regulation of NF-kappaB transcription factor activity (GO:0032088)" "7/82" 0.374824774537031 0.987470740558838 0 0 1.18893946599633 1.16670229139488 "CYLD;NLRX1;CHUK;TRAF3;IRAK2;SETD6;CHORDC1"
"1938" "positive regulation of protein secretion (GO:0050714)" "7/82" 0.374824774537031 0.986961209732957 0 0 1.18893946599633 1.16670229139488 "GLUD1;SLC30A8;CADM1;MYRIP;IGF1;TM7SF3;MCU"
"1939" "negative regulation of binding (GO:0051100)" "7/82" 0.374824774537031 0.986452204467493 0 0 1.18893946599633 1.16670229139488 "MAPK8;BTAF1;ROCK1;SUMO3;PRKCD;HMGA2;WAPL"
"1940" "negative regulation of cellular catabolic process (GO:0031330)" "5/56" 0.375275207418469 0.987128548173427 0 0 1.24353362514922 1.21878187888661 "RRAGA;ROCK1;BCL2;TAB3;PTPN3"
"1941" "heart development (GO:0007507)" "12/149" 0.383162440149497 1 0 0 1.12168402161111 1.07602728010396 "TGFBR3;FKBP1A;SALL1;INSR;CHD7;NF1;PTEN;MICAL2;RARB;PCSK5;APLN;VEGFA"
"1942" "regulation of cell death (GO:0010941)" "8/96" 0.384573470922696 1 0 0 1.16063138347261 1.10912305776079 "APC;CHORDC1;SARM1;ADNP2;CIDEB;TSC1;AXIN2;FGF2"
"1943" "ciliary basal body-plasma membrane docking (GO:0097711)" "8/96" 0.384573470922696 1 0 0 1.16063138347261 1.10912305776079 "ACTR1A;TUBA1A;PPP2R1A;MBD1;RAB3IP;TUBA4A;CLASP1;PAFAH1B1"
"1944" "regulation of dendritic spine development (GO:0060998)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "PDLIM5;CPEB3;CDK5R1"
"1945" "negative regulation of cell-cell adhesion (GO:0022408)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "PODXL;MYADM;NF2"
"1946" "alpha-amino acid metabolic process (GO:1901605)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "GHR;ALDH6A1;ATP7A"
"1947" "renal water homeostasis (GO:0003091)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "PRKAR2A;RAB11FIP2;ADCY5"
"1948" "anterograde axonal transport (GO:0008089)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "KIF3B;KIF1B;TRAK1"
"1949" "multivesicular body organization (GO:0036257)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "IST1;VPS4A;VPS37C"
"1950" "response to cadmium ion (GO:0046686)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "MAPK9;MAPK8;CHUK"
"1951" "positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "TRPC1;DRD1;CALM1"
"1952" "positive regulation of protein dephosphorylation (GO:0035307)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "SMPD1;PRKCD;CALM1"
"1953" "regulation of protein tyrosine kinase activity (GO:0061097)" "3/31" 0.386407497423164 1 0 0 1.34782999371013 1.28160136611055 "RAP2C;APP;RELN"
"1954" "positive regulation of programmed cell death (GO:0043068)" "20/257" 0.387344339778997 1 0 0 1.08385810129738 1.02797569414549 "WNT10B;DDX3X;ARHGEF12;SIAH1;HMGA2;FOXO1;FLCN;MAPK9;MAPK8;RYBP;LATS2;APC;MCF2L;TRAF6;KCNMA1;NF1;SLIT2;ZNF622;ATF6;SOS2"
"1955" "antigen receptor-mediated signaling pathway (GO:0050851)" "20/257" 0.387344339778997 1 0 0 1.08385810129738 1.02797569414549 "DENND1B;PLEKHA1;CHUK;BTN1A1;PTPRJ;PIK3R1;VTCN1;CD3E;IKBKB;PSMA5;PSMD7;PSME3;TRAF6;BCL2;NCKAP1L;PSMF1;UBE2V1;BTRC;MAP3K7;PAG1"
"1956" "negative regulation of type I interferon production (GO:0032480)" "4/44" 0.389657746053984 1 0 0 1.26614332742466 1.19332299236856 "CYLD;NLRX1;RNF125;TRAF3"
"1957" "positive regulation of transport (GO:0051050)" "4/44" 0.389657746053984 1 0 0 1.26614332742466 1.19332299236856 "KMT2A;CHORDC1;SGK1;DLL1"
"1958" "positive regulation of actin filament bundle assembly (GO:0032233)" "4/44" 0.389657746053984 1 0 0 1.26614332742466 1.19332299236856 "CDC42;NF2;EPHA1;PPM1E"
"1959" "protein homooligomerization (GO:0051260)" "15/190" 0.389966851669145 1 0 0 1.09954552118458 1.03543491334584 "B4GALT1;KCNC2;RASEF;BRK1;CD3E;ACACB;SKI;RS1;SCUBE3;RNF213;APC;CCDC88C;TMCC1;FSD1;KCNJ2"
"1960" "RNA metabolic process (GO:0016070)" "15/191" 0.39787003690055 1 0 0 1.09378873835115 1.00806836997169 "DDX3Y;DDX3X;ELAVL4;DICER1;BICD1;ATXN2;DDX19B;TERT;AGO3;AGO4;AGO1;HNRNPA2B1;RBMS1;SIDT2;RBM6"
"1961" "negative regulation of smoothened signaling pathway (GO:0045879)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "PTCH1;BTRC"
"1962" "primary alcohol metabolic process (GO:0034308)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "NAPEPLD;IGF1"
"1963" "negative regulation of lymphocyte activation (GO:0051250)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "VTCN1;PAG1"
"1964" "negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "PSMF1;HIPK2"
"1965" "muscle tissue morphogenesis (GO:0060415)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "TGFBR3;MYLK"
"1966" "Rac protein signal transduction (GO:0016601)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "ABI2;BRK1"
"1967" "positive regulation of oxidoreductase activity (GO:0051353)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "ABL2;ATP7A"
"1968" "negative regulation of lipid metabolic process (GO:0045833)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "PRKAA1;PDE3B"
"1969" "regulation of mitochondrial fission (GO:0090140)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "MIEF2;DCN"
"1970" "nucleosome disassembly (GO:0006337)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "SUPT16H;HMGA1"
"1971" "chromatin disassembly (GO:0031498)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "SUPT16H;HMGA1"
"1972" "extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "BCL2;BCL2L2"
"1973" "cellular response to interleukin-7 (GO:0098761)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "IRS1;BRWD1"
"1974" "fatty-acyl-CoA metabolic process (GO:0035337)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "FASN;PPT2"
"1975" "nucleotide-sugar biosynthetic process (GO:0009226)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "GMPPB;PMM1"
"1976" "interleukin-7-mediated signaling pathway (GO:0038111)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "IRS1;BRWD1"
"1977" "hexose transmembrane transport (GO:0035428)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "EDNRA;SLC2A3"
"1978" "positive regulation of epithelial cell differentiation (GO:0030858)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "TMEM100;RFX3"
"1979" "protein heterotetramerization (GO:0051290)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "CPSF7;INSR"
"1980" "mitochondrial calcium ion homeostasis (GO:0051560)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "PDZD8;MCU"
"1981" "activin receptor signaling pathway (GO:0032924)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "ACVR2B;ACVR2A"
"1982" "regulation of protein kinase A signaling (GO:0010738)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "AKAP11;ADRB2"
"1983" "histone methylation (GO:0016571)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "SETD6;CARM1"
"1984" "negative regulation of protein localization to plasma membrane (GO:1903077)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "PID1;PKDCC"
"1985" "negative regulation of double-strand break repair (GO:2000780)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "KLHL15;HMGA2"
"1986" "protein exit from endoplasmic reticulum (GO:0032527)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "OS9;SELENOS"
"1987" "negative regulation of transposition (GO:0010529)" "2/19" 0.40048165290348 1 0 0 1.46606069491277 1.34157355813115 "MYBL1;TEX19"
"1988" "negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle (GO:0051436)" "6/71" 0.401772807157555 1 0 0 1.17697830436659 1.07324944852521 "PSMA5;CDC23;PSMD7;PSME3;CDC27;PSMF1"
"1989" "receptor metabolic process (GO:0043112)" "5/58" 0.404400150271208 1 0 0 1.20065315531649 1.08701183873471 "SNX1;TFRC;KIF16B;SMURF1;NSG1"
"1990" "cyclic-nucleotide-mediated signaling (GO:0019935)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "KSR1;RAPGEF2;ADCY5"
"1991" "regulation of potassium ion transmembrane transport (GO:1901379)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "CAB39;AMIGO1;KCNAB1"
"1992" "negative regulation of receptor activity (GO:2000272)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "CBLC;CALM1;SOCS5"
"1993" "regulation of erythrocyte differentiation (GO:0045646)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "CDK6;NCKAP1L;ACVR2A"
"1994" "aminoglycan catabolic process (GO:0006026)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "HPSE2;GPC6;HSPG2"
"1995" "positive regulation of myeloid leukocyte differentiation (GO:0002763)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "CSF1;TRAF6;RUNX1"
"1996" "global genome nucleotide-excision repair (GO:0070911)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "SUMO3;RAD23B;RNF111"
"1997" "positive regulation of dendrite development (GO:1900006)" "3/32" 0.406259135757101 1 0 0 1.30571030640669 1.1761369136145 "PTPRD;CAPRIN1;CPEB3"
"1998" "intracellular sterol transport (GO:0032366)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "VPS4A"
"1999" "replication fork protection (GO:0048478)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "TIMELESS"
"2000" "positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "WNT7A"
"2001" "bleb assembly (GO:0032060)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "MYLK"
"2002" "negative regulation of keratinocyte proliferation (GO:0010839)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "CASK"
"2003" "AV node cell action potential (GO:0086016)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "SCN4B"
"2004" "positive regulation of lamellipodium morphogenesis (GO:2000394)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "RREB1"
"2005" "protein C-linked glycosylation via tryptophan (GO:0018317)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "DPY19L4"
"2006" "positive regulation of calcineurin-NFAT signaling cascade (GO:0070886)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "IGF1"
"2007" "postsynaptic density assembly (GO:0097107)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PTEN"
"2008" "fat-soluble vitamin catabolic process (GO:0042363)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "CYP26B1"
"2009" "regulation of ER to Golgi vesicle-mediated transport (GO:0060628)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "TBC1D20"
"2010" "cellular ion homeostasis (GO:0006873)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "P2RY2"
"2011" "mitral valve development (GO:0003174)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "BMPR1A"
"2012" "ribonucleoside bisphosphate biosynthetic process (GO:0034030)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "PANK2"
"2013" "elastic fiber assembly (GO:0048251)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "ATP7A"
"2014" "pri-miRNA transcription from RNA polymerase II promoter (GO:0061614)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "FOSL1"
"2015" "positive regulation of protein kinase C signaling (GO:0090037)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "VEGFA"
"2016" "cellular response to sterol depletion (GO:0071501)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "ERLIN2"
"2017" "positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "VEGFA"
"2018" "regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "RBPJ"
"2019" "molybdopterin cofactor metabolic process (GO:0043545)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "NFS1"
"2020" "lymphatic endothelial cell differentiation (GO:0060836)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "ACVR2B"
"2021" "terpenoid metabolic process (GO:0006721)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "FDFT1"
"2022" "gas homeostasis (GO:0033483)" "1/7" 0.406451689215152 1 0 0 1.98965380023876 1.79126582327132 "EGLN1"
