mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-16-5p,NM_001145416,TMEM205,447,467,0.923076923077,-20.2,1,0.001871921,0.412,2.3961408571428575,2.42438852,-5.818213136157129,17,20,7,CDS,,0,0
hsa-miR-16-5p,NM_001321112,TMEM205,556,576,0.923076923077,-20.2,1,0.001871921,0.412,2.0520708714285716,2.2424414362500005,-5.818213136157129,17,20,7,CDS,,0,0
hsa-miR-16-5p,NM_033408,TMEM205,566,586,1.0,-20.2,1,0.001871921,0.412,0.842847,1.7543872362500001,-5.818213136157129,17,20,7,CDS,,0,0
hsa-miR-16-5p,NM_198536,TMEM205,945,965,0.846153846154,-20.2,1,0.001871921,0.412,-0.30591571428571424,-0.59204864,-5.818213136157129,17,20,7,CDS,,0,0
hsa-miR-16-5p,XM_005259899,TMEM205,652,672,0.846153846154,-20.2,1,0.001871921,0.412,0.0,0.0,-5.818213136157129,17,20,7,CDS,,0,0
hsa-miR-16-5p,NM_001080503,CCDC159,765,812,0.923076923077,-19.3,1,1.766118e-05,0.5,2.616333222222222,0.59643959875,-9.825983721938503,15,19,9,CDS,,0,0
hsa-miR-16-5p,NM_022737,PLPPR2,435,455,0.923076923077,-18.4,1,1.446551e-05,0.426,3.8657929999999996,3.2947675789375,-14.466127870277449,14,20,9,CDS,,1,0
hsa-miR-16-5p,NM_175871,SWSAP1,1360,1379,1.0,-21.8,1,0.1039996,0.544,0.0,0.0,-6.013390377618052,17,19,13,3UTR,,0,0
hsa-miR-16-5p,NM_175871,SWSAP1,45,70,0.846153846154,-20.0,1,0.0007893457,0.397,0.03302782857142855,0.9019371962500001,-5.818213136157129,16,18,16,CDS,,0,0
hsa-miR-16-5p,NM_000121,EPOR,924,934,0.923076923077,-16.3,1,0.0005840404,0.309,2.7602147777777777,1.5756898925000002,-14.466127870277449,9,10,9,CDS,,0,0
hsa-miR-16-5p,NM_001035223,RGL3,2282,2296,0.846153846154,-15.5,1,7.471357e-05,0.397,2.475329375,0.41264244000000017,-14.243047675119893,12,14,8,3UTR,,0,0
hsa-miR-16-5p,NM_001161616,RGL3,2300,2314,0.846153846154,-15.5,1,7.471357e-05,0.397,2.475329375,0.41264244000000017,-14.243047675119893,12,14,8,3UTR,,0,0
hsa-miR-16-5p,XM_011528132,PRKCSH,300,321,0.846153846154,-18.8,1,0.0004024357,0.368,0.0,0.0,-8.108433275188325,16,21,11,CDS,,0,0
hsa-miR-16-5p,NM_032281,ELAVL3,1416,1426,0.846153846154,-17.8,1,1.372451e-05,0.382,0.4861689077777778,0.7855689138749999,-11.418273199709544,9,10,9,CDS,,0,0
hsa-miR-16-5p,NM_001420,ELAVL3,1437,1447,0.846153846154,-17.8,1,1.372451e-05,0.382,1.261085666666667,0.5908329209999998,-11.418273199709544,9,10,9,CDS,,0,0
hsa-miR-16-5p,NM_001111036,ACP5,556,576,0.846153846154,-18.3,1,3.953685e-05,0.412,2.5247301818181818,3.6396028083750007,-8.071469890113187,14,20,8,CDS,,0,0
hsa-miR-16-5p,NM_001111035,ACP5,629,649,0.846153846154,-18.3,1,3.953685e-05,0.412,2.044304190909091,3.6431396524999995,-8.071469890113187,14,20,8,CDS,,0,0
hsa-miR-16-5p,NM_001611,ACP5,453,473,0.846153846154,-18.3,1,3.953685e-05,0.412,1.9146051818181817,2.3510464376249995,-8.071469890113187,14,20,8,CDS,,0,0
hsa-miR-16-5p,NM_145295,ZNF627,2284,2308,0.846153846154,-21.0,1,3.436263e-05,0.544,-0.8633813000000001,-0.7241411949999998,-7.139934634634077,18,24,8,3UTR,,0,0
hsa-miR-16-5p,NM_001322497,ZNF799,526,548,0.846153846154,-19.5,1,5.419709e-07,0.324,0.4465638333333333,-1.5113922100000001,-10.350243983639198,17,22,10,5UTR,,0,0
hsa-miR-16-5p,NM_153358,ZNF791,2183,2204,0.938461538462,-24.9,1,0.00209909,0.632,-0.42548566666666665,-0.30310596500000003,-9.592934641634889,18,21,9,3UTR,MIRT051242,0,0
hsa-miR-16-5p,NM_001173498,MAN2B1,2798,2819,0.846153846154,-20.0,1,1.655708e-05,0.353,2.021460777777778,4.003510529375,-14.466127870277449,12,21,9,CDS,,0,0
hsa-miR-16-5p,NM_000528,MAN2B1,2801,2822,0.846153846154,-20.0,1,1.655708e-05,0.353,0.8816622222222222,4.458809966875,-14.466127870277449,12,21,9,CDS,,0,0
hsa-miR-16-5p,NM_016145,WDR83OS,280,297,0.846153846154,-16.6,1,0.003468917,0.426,6.305993333333333,2.46958961375,-17.04309361775452,11,17,6,CDS,,0,0
hsa-miR-16-5p,NM_032301,FBXW9,1172,1193,0.923076923077,-21.3,1,0.0001185674,0.368,2.450165333333334,2.3430280612500005,-12.568232246875002,15,21,9,CDS,,0,0
hsa-miR-16-5p,NM_032301,FBXW9,571,604,0.846153846154,-19.0,1,0.0008574807,0.353,3.7058332222222226,2.8393228373750006,-13.4976292297232,16,33,9,CDS,,0,0
hsa-miR-16-5p,NM_001100176,HOOK2,872,895,1.0,-21.1,1,5.818356e-05,0.397,2.5475000000000003,2.697375000000001,-8.108433275188325,17,23,11,CDS,,0,0
hsa-miR-16-5p,NM_013312,HOOK2,872,895,1.0,-21.1,1,5.818356e-05,0.397,3.3725,2.5901250000000005,-8.108433275188325,17,23,11,CDS,,0,0
hsa-miR-16-5p,NM_031429,RTBDN,457,476,0.846153846154,-21.0,1,4.529388e-05,0.397,0.936739,0.58881187,-9.313976358441368,12,19,7,CDS,,0,0
hsa-miR-16-5p,NM_001270440,RTBDN,457,476,1.0,-21.0,1,4.529388e-05,0.397,0.06226874285714285,-0.10651272125,-9.313976358441368,12,19,7,CDS,,0,0
hsa-miR-16-5p,NM_001270442,RTBDN,133,144,0.923076923077,-15.4,1,4.455018e-05,0.397,-0.15377157142857145,-0.16427362750000002,-9.313976358441368,9,11,7,CDS,,0,0
hsa-miR-16-5p,NM_001270441,RTBDN,145,156,0.923076923077,-15.4,1,4.587709e-05,0.397,0.32631787142857144,-0.27244391375000004,-9.313976358441368,9,11,7,CDS,,0,0
hsa-miR-16-5p,NM_001270444,RTBDN,109,120,0.923076923077,-15.4,1,4.608532e-05,0.397,0.0022566857142856983,-0.030898675,-9.313976358441368,9,11,7,CDS,,0,0
hsa-miR-16-5p,NM_001270445,RTBDN,121,132,0.923076923077,-15.4,1,4.52814e-05,0.397,0.3503228857142857,-0.03404921750000003,-9.313976358441368,9,11,7,CDS,,0,0
hsa-miR-16-5p,NM_001270443,RTBDN,121,132,0.923076923077,-15.4,1,4.52814e-05,0.397,0.3503228857142857,-0.03404921750000003,-9.313976358441368,9,11,7,CDS,,0,0
hsa-miR-16-5p,NM_001080997,RTBDN,192,203,0.846153846154,-15.4,1,4.508883e-05,0.397,-0.5258408,0.22324897749999997,-9.313976358441368,9,11,7,CDS,,0,0
hsa-miR-16-5p,NM_000159,GCDH,111,142,0.923076923077,-19.3,1,3.346281e-06,0.279,0.3730068857142857,0.36959216500000003,-9.365678546123194,15,21,11,CDS,,0,0
hsa-miR-16-5p,NM_005583,LYL1,1550,1580,0.923076923077,-22.5,1,2.899782e-07,0.353,0.0,0.0,-10.449774559155296,15,19,9,3UTR,,0,0
hsa-miR-16-5p,NM_001136035,TRMT1,1990,2017,0.923076923077,-20.2,1,1.286753e-05,0.338,0.23612581111111114,0.28623401249999997,-14.466127870277449,14,22,9,CDS,MIRT031488,0,0
hsa-miR-16-5p,NM_001142554,TRMT1,2010,2037,0.846153846154,-20.2,1,1.286753e-05,0.338,-0.5194682222222222,-0.0332037525,-14.466127870277449,14,22,9,CDS,MIRT031488,0,0
hsa-miR-16-5p,NM_017722,TRMT1,2097,2124,0.846153846154,-20.2,1,1.286753e-05,0.338,-0.026343666666666692,-0.0018862324999999874,-14.466127870277449,14,22,9,CDS,MIRT031488,0,0
hsa-miR-16-5p,NM_004907,IER2,1644,1656,0.846153846154,-19.7,1,0.0008274109,0.382,1.0117408181818182,0.81507508125,-10.39884692653892,11,12,11,3UTR,MIRT150355,0,0
hsa-miR-16-5p,NM_001127222,CACNA1A,4036,4066,0.846153846154,-18.6,1,0.00011933,0.456,5.016712722222222,4.729155037499999,-11.418273199709544,12,25,9,CDS,,0,0
hsa-miR-16-5p,NM_001127221,CACNA1A,4039,4069,0.846153846154,-18.6,1,0.00011933,0.456,5.457574111111111,4.403687356249999,-11.418273199709544,12,25,9,CDS,,0,0
hsa-miR-16-5p,NM_001174080,CACNA1A,4039,4069,0.846153846154,-18.6,1,0.00011933,0.456,5.609595222222222,4.588392856249999,-11.418273199709544,12,25,9,CDS,,0,0
hsa-miR-16-5p,NM_000068,CACNA1A,4048,4078,0.846153846154,-18.6,1,0.00011933,0.456,5.959242277777779,4.431051243749999,-11.418273199709544,12,25,9,CDS,,0,0
hsa-miR-16-5p,NM_023035,CACNA1A,4048,4078,0.846153846154,-18.6,1,0.00011933,0.456,5.852828611111111,4.343829156249999,-11.418273199709544,12,25,9,CDS,,0,0
hsa-miR-16-5p,NM_023072,ZSWIM4,519,539,0.923076923077,-21.5,1,0.0001068077,0.353,2.4839103111111114,3.308940035,-11.418273199709544,13,20,9,CDS,,0,0
hsa-miR-16-5p,XM_017027156,ZSWIM4,1167,1186,0.846153846154,-19.4,1,5.533628e-08,0.324,0.0,0.0,-11.942644293600269,14,19,8,CDS,,0,0
hsa-miR-16-5p,NM_002918,RFX1,2364,2374,0.923076923077,-17.4,1,1.651306e-05,0.353,1.8755283333333328,3.12120490625,-11.418273199709544,9,10,9,CDS,,0,0
hsa-miR-16-5p,NM_001311197,RLN3,49,79,0.923076923077,-20.3,1,0.0005926088,0.368,1.4124016249999998,0.06822571612500011,-8.108433275188325,15,20,8,5UTR,,0,0
hsa-miR-16-5p,NM_080864,RLN3,49,79,0.923076923077,-20.3,1,0.0005926088,0.368,1.4124016249999998,0.06822571612500011,-8.108433275188325,15,20,8,5UTR,,0,0
hsa-miR-16-5p,NM_014921,ADGRL1,2838,2859,1.0,-18.9,1,0.0004375404,0.397,0.4550262285714286,0.27038713249999996,-12.712481855719549,14,21,7,CDS,MIRT031502,1,1
hsa-miR-16-5p,NM_001008701,ADGRL1,2853,2874,0.923076923077,-18.9,1,0.0004375404,0.397,0.23148199999999997,0.509622905,-12.712481855719549,14,21,7,CDS,MIRT031502,1,1
hsa-miR-16-5p,NM_002741,PKN1,2330,2347,0.923076923077,-20.6,1,1.655938e-06,0.456,5.749,3.7140875,-8.95300237813561,15,17,10,CDS,,0,0
hsa-miR-16-5p,NM_213560,PKN1,2197,2214,0.923076923077,-20.6,1,1.655938e-06,0.456,4.2785,3.5778499999999998,-8.95300237813561,15,17,10,CDS,,0,0
hsa-miR-16-5p,NM_001289159,ADGRE3,570,591,1.0,-18.2,1,0.002861878,0.529,2.994849333333333,1.4305844199999997,-8.29455008527074,15,21,9,CDS,,0,0
hsa-miR-16-5p,NM_001289158,ADGRE3,792,813,0.807692307692,-18.2,1,0.002861878,0.529,2.336794888888889,2.3960745862499997,-8.29455008527074,15,21,9,CDS,,0,0
hsa-miR-16-5p,NM_032571,ADGRE3,1413,1466,0.807692307692,-21.1,1,0.0001370019,0.397,0.0870438369230769,0.12708903912499994,-3.937574446201665,22,53,8,CDS,,0,0
hsa-miR-16-5p,NM_032571,ADGRE3,948,969,0.884615384615,-18.2,1,0.002861878,0.529,3.589392888888889,2.2694842062500005,-8.29455008527074,15,21,9,CDS,,0,0
hsa-miR-16-5p,XM_017027383,ADGRE3,707,760,0.884615384615,-21.1,1,0.0001370019,0.397,0.0,0.0,-3.937574446201665,22,53,8,CDS,,0,0
hsa-miR-16-5p,NM_032433,ZNF333,3333,3354,0.923076923077,-17.4,1,0.0646774,0.647,-0.13085180000000002,0.138362620875,-4.95700071937229,18,21,12,3UTR,,0,0
hsa-miR-16-5p,NM_013447,ADGRE2,2289,2314,0.846153846154,-17.3,1,0.0002288053,0.412,-0.04056660000000003,-0.0030718624999999805,-14.466127870277449,13,25,8,CDS,,0,0
hsa-miR-16-5p,XM_011527951,ADGRE2,1771,1796,0.923076923077,-17.3,1,0.0002288053,0.412,0.0,0.0,-14.466127870277449,13,25,8,CDS,,0,0
hsa-miR-16-5p,XM_011527949,ADGRE2,1885,1910,0.923076923077,-17.3,1,0.0002288053,0.412,0.0,0.0,-14.466127870277449,13,25,8,CDS,,0,0
hsa-miR-16-5p,XM_011527953,ADGRE2,1725,1750,0.923076923077,-17.3,1,0.0002288053,0.412,0.0,0.0,-14.466127870277449,13,25,8,CDS,,0,0
hsa-miR-16-5p,NM_005071,SLC1A6,1388,1408,0.820512820513,-24.2,1,4.018538e-08,0.324,4.371712222222222,3.0986575737500006,-10.840519153306829,18,20,10,CDS,,0,0
hsa-miR-16-5p,NM_001300910,SYDE1,1542,1556,0.923076923077,-18.9,1,2.045997e-06,0.309,0.35619508099999997,3.307082935125001,-13.223621401949268,13,14,13,CDS,,1,1
hsa-miR-16-5p,XM_011527651,ILVBL,739,774,0.846153846154,-20.5,1,0.003341494,0.426,0.0,0.0,-8.536853109272258,16,20,9,CDS,,0,0
hsa-miR-16-5p,XM_024451725,EPHX3,21,61,0.846153846154,-19.9,1,0.00186392,0.397,0.0,0.0,-13.4976292297232,16,40,9,5UTR,,0,0
hsa-miR-16-5p,NM_058243,BRD4,3501,3519,0.923076923077,-19.4,1,6.416895e-08,0.368,4.3293649,3.3830546112499995,-8.071469890113187,13,18,10,CDS,,0,0
hsa-miR-16-5p,NM_173483,CYP4F22,1081,1097,0.923076923077,-17.6,1,0.02115183,0.5,3.1238001599999996,2.263684275,-7.140128146953473,14,16,10,CDS,,0,0
hsa-miR-16-5p,NM_007253,CYP4F8,934,977,0.923076923077,-17.9,1,0.003103913,0.588,2.320327,1.2778382437500002,-7.284377755798021,20,43,7,CDS,,0,0
hsa-miR-16-5p,NM_000896,CYP4F3,285,320,1.0,-21.0,1,0.01599336,0.368,0.19387234999999994,1.167257871,-6.083544976388314,18,21,12,CDS,,0,0
hsa-miR-16-5p,NM_032207,C19orf44,2740,2757,0.846153846154,-19.6,1,5.366751e-06,0.485,-0.8545754125,-0.64429621375,-11.455236584784682,15,17,8,3UTR,,0,0
hsa-miR-16-5p,NM_032207,C19orf44,3429,3446,0.846153846154,-17.4,1,0.0003276782,0.487,0.0,0.0,-8.071469890113187,14,17,10,3UTR,,0,0
hsa-miR-16-5p,NM_006387,CHERP,732,742,0.846153846154,-17.5,1,0.0001633844,0.353,0.07551166666666667,0.052848606249999985,-11.418273199709544,9,10,9,CDS,MIRT051279,0,0
hsa-miR-16-5p,NM_004831,MED26,477,494,0.923076923077,-18.7,1,8.569828e-05,0.338,0.26092429999999994,1.11719265625,-12.474662857955305,13,17,8,CDS,,1,1
hsa-miR-16-5p,NM_130766,INPP5K,52,95,0.846153846154,-22.6,1,5.199833e-06,0.324,0.1341436857142857,0.42994684000000005,-11.403414930610491,18,23,10,5UTR,,0,0
hsa-miR-16-5p,NM_001135642,INPP5K,52,95,0.846153846154,-22.6,1,5.199833e-06,0.324,0.1341436857142857,0.42994684000000005,-11.403414930610491,18,23,10,5UTR,,0,0
hsa-miR-16-5p,NM_152346,SLC43A2,4016,4035,0.923076923077,-21.5,1,0.0002777066,0.338,-0.332732825,-0.18672239125,-12.417709117045238,15,19,8,3UTR,,0,0
hsa-miR-16-5p,NM_001284498,SLC43A2,4230,4249,0.923076923077,-21.5,1,0.0002777066,0.338,0.12794298750000002,-0.3038435750000001,-12.417709117045238,15,19,8,3UTR,,0,0
hsa-miR-16-5p,NM_001284499,SLC43A2,3671,3690,0.923076923077,-21.5,1,0.0002777066,0.338,-0.07724808625000001,0.03426857774999999,-12.417709117045238,15,19,8,3UTR,,0,0
hsa-miR-16-5p,NM_001165921,SERPINF2,552,575,0.923076923077,-18.7,1,0.0003854033,0.441,4.896865,2.5450371425,-13.079371793104722,15,23,9,CDS,,0,0
hsa-miR-16-5p,NM_052928,SMYD4,2059,2069,0.923076923077,-17.4,1,9.694725e-06,0.382,2.166922111111111,2.1311172962500002,-11.418273199709544,9,10,9,CDS,,0,0
hsa-miR-16-5p,NM_178568,RTN4RL1,3455,3480,0.846153846154,-21.2,1,2.892922e-07,0.309,1.5649943,0.7394103813750001,-13.223621401949268,15,18,10,3UTR,,0,0
hsa-miR-16-5p,NM_080822,OVCA2,420,438,0.846153846154,-16.2,1,1.798727e-08,0.368,2.8478168339999996,3.0037287084999993,-15.574273759597153,14,18,9,CDS,,0,0
hsa-miR-16-5p,NM_017575,SMG6,3832,3854,0.923076923077,-23.3,1,3.504712e-06,0.368,2.896157,4.451444876250001,-12.479432775415935,16,22,7,CDS,,0,0
hsa-miR-16-5p,NM_001256827,SMG6,1348,1370,0.923076923077,-23.3,1,3.504712e-06,0.368,-0.13879502428571433,0.8017548539999999,-12.479432775415935,16,22,7,CDS,,0,0
hsa-miR-16-5p,NM_001256828,SMG6,1105,1127,1.0,-23.3,1,3.504712e-06,0.368,-0.5478168571428571,-0.0669489875,-12.479432775415935,16,22,7,CDS,,0,0
hsa-miR-16-5p,NM_021947,SRR,934,957,0.923076923077,-22.0,1,0.0003127297,0.529,2.832909666666667,2.8144500987499996,-11.35165869953655,18,23,9,CDS,,0,0
hsa-miR-16-5p,NM_018128,TSR1,2923,2958,0.846153846154,-20.1,1,0.004391955,0.559,1.133075555555556,2.7226560172500003,-12.846322712801108,16,35,9,CDS,MIRT051260,0,0
hsa-miR-16-5p,NM_018128,TSR1,1707,1733,0.846153846154,-19.8,1,0.008975173,0.529,0.09531608750000001,-0.001921276125000003,-4.993964104447428,18,26,8,CDS,MIRT051260,0,0
hsa-miR-16-5p,NM_020310,MNT,1015,1037,0.846153846154,-23.6,1,0.0005369662,0.397,-0.5609388555555554,-0.2097505275,-10.328384201885523,17,22,9,CDS,,1,1
hsa-miR-16-5p,NM_024086,METTL16,67,83,0.846153846154,-18.3,1,0.0006172246,0.485,1.103954205,0.6536587872499999,-9.221428937278647,15,16,15,5UTR,,0,0
hsa-miR-16-5p,NM_000430,PAFAH1B1,4103,4115,0.846153846154,-15.4,1,0.0002705664,0.5,1.6309143749999997,2.4421742674999996,-15.522517528523212,11,12,11,3UTR,MIRT196276,1,1
hsa-miR-16-5p,XM_011523738,RAP1GAP2,5413,5431,0.846153846154,-20.4,1,4.112232e-05,0.397,0.0,0.0,-11.077937895636522,15,18,9,3UTR,,0,0
hsa-miR-16-5p,NM_015085,RAP1GAP2,5348,5366,0.846153846154,-20.4,1,4.112232e-05,0.397,-0.029614571428571473,-0.08873403500000002,-11.077937895636522,15,18,9,3UTR,,0,0
hsa-miR-16-5p,NM_001100398,RAP1GAP2,5303,5321,0.846153846154,-20.4,1,4.112232e-05,0.397,-0.029614571428571473,-0.08873403500000002,-11.077937895636522,15,18,9,3UTR,,0,0
hsa-miR-16-5p,NM_144579,SFXN5,3152,3169,0.846153846154,-19.4,1,0.000100223,0.485,3.592242375,4.812260215,-11.506164217401057,16,17,16,3UTR,,0,0
hsa-miR-16-5p,NM_015470,RAB11FIP5,3054,3076,0.846153846154,-19.3,1,2.184534e-05,0.574,2.7318152700000002,1.6844750512499997,-13.223621401949268,16,22,10,3UTR,,1,0
hsa-miR-16-5p,NM_201647,STAMBP,5750,5768,0.846153846154,-17.2,1,7.672235e-07,0.471,0.035960675000000025,-0.08790614375,-14.243047675119893,11,13,11,3UTR,,0,0
hsa-miR-16-5p,NM_213622,STAMBP,6214,6226,0.846153846154,-17.3,1,7.672235e-07,0.471,0.11781105000000003,-0.0824494525,-14.243047675119893,11,12,11,3UTR,,0,0
hsa-miR-16-5p,NM_006463,STAMBP,5874,5892,0.846153846154,-17.2,1,7.672235e-07,0.471,0.035960675000000025,-0.08790614375,-14.243047675119893,11,13,11,3UTR,,0,0
hsa-miR-16-5p,NM_001287491,TET3,7401,7421,0.923076923077,-19.0,1,0.03289206,0.662,1.2262758473684208,0.44324701124999993,-9.546562468637928,17,20,8,3UTR,MIRT160170,1,0
hsa-miR-16-5p,NM_001035505,BOLA3,276,304,0.846153846154,-18.1,1,0.006933605,0.485,1.9765258375,2.921951446250001,-6.9956850257895296,17,22,10,CDS,,1,1
hsa-miR-16-5p,NM_212552,BOLA3,330,378,0.846153846154,-17.7,1,0.0006218734,0.456,3.561743036842104,2.8393337662500002,-7.27063564855292,18,48,9,CDS,,1,1
hsa-miR-16-5p,NM_006636,MTHFD2,1532,1553,1.0,-16.6,1,0.06829613,0.662,0.19756955555555555,0.31020644999999997,-14.466127870277449,13,21,9,3UTR,MIRT031940,0,0
hsa-miR-16-5p,NM_133478,SLC4A5,261,282,0.846153846154,-18.9,1,0.001904266,0.515,0.8250174307692307,0.6177896562499998,-9.870711841670003,16,21,9,5UTR,,0,0
hsa-miR-16-5p,NM_001316766,C2orf81,1829,1843,0.846153846154,-18.0,1,0.0006609027,0.382,2.9126246499999997,0.3919534962499998,-13.223621401949268,13,14,13,CDS,,0,0
hsa-miR-16-5p,NM_001015055,RTKN,1372,1393,1.0,-22.5,1,0.0004565053,0.603,1.1278983000000002,3.029726919999999,-10.449774559155296,16,21,7,CDS,,0,0
hsa-miR-16-5p,NM_001015056,RTKN,1375,1396,1.0,-22.5,1,0.0004565053,0.603,1.6555211999999997,2.8674014987500005,-10.449774559155296,16,21,7,CDS,,0,0
hsa-miR-16-5p,NM_033046,RTKN,1802,1823,1.0,-22.5,1,0.0004565053,0.603,3.950949,2.7361130525000004,-10.449774559155296,16,21,7,CDS,,0,0
hsa-miR-16-5p,NM_053050,MRPL53,337,359,0.923076923077,-21.1,1,0.0005487057,0.338,1.8401479000000003,2.0508234887500008,-8.66230783992333,15,22,10,CDS,,0,0
hsa-miR-16-5p,NM_181575,AUP1,345,356,0.923076923077,-17.3,1,0.0009336727,0.353,1.5800199799999999,2.692535135,-13.223621401949268,10,11,10,CDS,MIRT031413,0,0
hsa-miR-16-5p,NM_001289164,LOXL3,160,181,0.923076923077,-18.9,1,2.309021e-06,0.353,0.040637774999999994,0.19435761624999998,-10.486737944230434,15,21,10,CDS,,0,0
hsa-miR-16-5p,NM_032603,LOXL3,160,181,0.923076923077,-18.9,1,2.309021e-06,0.353,0.040637774999999994,0.19435761624999998,-10.486737944230434,15,21,10,CDS,,0,0
hsa-miR-16-5p,XM_011533134,LOXL3,89,110,0.846153846154,-18.9,1,2.557023e-06,0.353,0.0,0.0,-10.486737944230434,15,21,10,CDS,,0,0
hsa-miR-16-5p,NM_001197260,DOK1,612,622,0.923076923077,-15.3,1,0.000198795,0.338,2.993660122222222,1.9530061675,-9.629009364419638,9,10,9,CDS,,0,0
hsa-miR-16-5p,NM_001271662,SEMA4F,1297,1315,0.846153846154,-18.7,1,0.0002349999,0.412,1.0737277600000001,1.8575360700000003,-12.709339256515484,15,18,11,CDS,,0,0
hsa-miR-16-5p,NM_019896,POLE4,596,618,0.923076923077,-18.2,1,1.084347e-07,0.515,0.3957483775,0.58416397825,-9.86294710701364,15,22,10,3UTR,MIRT726907,1,0
hsa-miR-16-5p,NM_001135032,EVA1A,1418,1444,0.846153846154,-17.2,1,0.01302971,0.632,1.4503093111111107,0.63459760625,-5.692450279622925,18,26,8,3UTR,,0,0
hsa-miR-16-5p,NM_014763,MRPL19,6572,6597,0.846153846154,-19.3,1,0.0007335474,0.559,0.3281073,0.004051164750000013,-6.251209375382295,21,25,17,3UTR,,0,0
hsa-miR-16-5p,NM_014763,MRPL19,6474,6487,0.923076923077,-16.6,1,0.0451127,0.647,-0.107562585,0.08975500200000001,-7.052043616942562,12,13,12,3UTR,,0,0
hsa-miR-16-5p,NM_138937,REG3A,585,603,0.846153846154,-17.8,1,4.763697e-05,0.456,0.8791891428571429,0.6585361712500002,-8.100465948893515,16,18,13,3UTR,,0,0
hsa-miR-16-5p,NM_003849,SUCLG1,562,576,1.0,-15.8,1,0.009273909,0.574,6.24029125,5.093317712499999,-5.962462745001676,13,14,13,CDS,,0,0
hsa-miR-16-5p,NM_001370,DNAH6,1270,1283,1.0,-20.5,1,1.210396e-05,0.5,1.8590717166666668,1.5054175899999998,-5.925499359926538,12,13,12,CDS,,0,0
hsa-miR-16-5p,NM_020122,KCMF1,1503,1528,0.923076923077,-17.2,1,0.000621748,0.574,5.0032475000000005,6.09806425,-12.417709117045238,17,25,8,3UTR,,0,0
hsa-miR-16-5p,NM_001206844,TGOLN2,1509,1530,0.923076923077,-21.0,1,0.04408748,0.588,0.34398544444444445,-0.14937415375000002,-12.110873152550473,16,21,9,3UTR,MIRT051296,0,0
hsa-miR-16-5p,NM_006464,TGOLN2,1683,1704,0.846153846154,-21.0,1,0.04408748,0.588,-0.36048233333333335,0.030448118749999975,-12.110873152550473,16,21,9,3UTR,MIRT051296,0,0
hsa-miR-16-5p,XM_024453172,ELMOD3,1754,1771,0.846153846154,-17.5,1,0.0006078833,0.412,0.0,0.0,-12.568232246875002,12,17,9,3UTR,,0,0
hsa-miR-16-5p,XM_017003842,SH2D6,593,603,0.846153846154,-17.4,1,0.001560709,0.353,0.0,0.0,-11.418273199709544,9,10,9,5UTR,,0,0
hsa-miR-16-5p,NM_015425,POLR1A,2657,2677,0.923076923077,-18.0,1,0.0003435978,0.397,0.36117112500000004,-0.06684011250000002,-9.86294710701364,15,20,10,CDS,,1,0
hsa-miR-16-5p,NM_017952,PTCD3,2516,2528,0.846153846154,-17.4,1,1.733077e-05,0.5,-0.4465982818181819,-0.15882711875,-10.39884692653892,11,12,11,3UTR,MIRT005269,0,1
hsa-miR-16-5p,NM_017952,PTCD3,1702,1727,0.923076923077,-17.3,1,3.235489e-05,0.515,0.20411701,1.8853201324999993,-4.1706235265052785,15,22,9,CDS,MIRT005269,0,1
hsa-miR-16-5p,XM_011533045,REEP1,572,602,0.923076923077,-22.3,1,0.000228217,0.426,0.0,0.0,-6.138845108269123,18,23,7,CDS,,0,1
hsa-miR-16-5p,NM_018433,KDM3A,2409,2428,1.0,-20.0,1,0.0012093,0.559,1.5538872375,1.6630270600000001,-11.497103786022551,15,19,8,CDS,,0,0
hsa-miR-16-5p,NM_001146688,KDM3A,2148,2159,1.0,-14.9,1,0.0012093,0.559,2.55223275,4.8412227175,-11.497103786022551,9,11,8,CDS,,0,0
hsa-miR-16-5p,NM_001198954,RNF103-CHMP3,1557,1587,0.923076923077,-18.6,1,0.01817248,0.515,0.6373374777777777,-0.0532242225,-13.079371793104722,15,22,9,3UTR,,0,0
hsa-miR-16-5p,NM_001005753,CHMP3,1324,1345,0.948717948718,-18.3,1,0.01817248,0.515,0.21456461111111114,-0.048979268750000006,-13.079371793104722,15,21,9,3UTR,MIRT726129,0,0
hsa-miR-16-5p,NM_001145873,CD8A,1161,1173,0.846153846154,-16.0,1,0.0004531305,0.338,0.697867,-0.046535673500000006,-11.641353394867098,10,12,9,CDS,,0,0
hsa-miR-16-5p,NM_171827,CD8A,1019,1031,0.846153846154,-16.0,1,0.0004531305,0.338,-0.5482284466666667,-0.32376869775,-11.641353394867098,10,12,9,CDS,,0,0
hsa-miR-16-5p,NM_001768,CD8A,1019,1031,0.846153846154,-16.0,1,0.0004531305,0.338,-0.5482284466666667,-0.32376869775,-11.641353394867098,10,12,9,CDS,,0,0
hsa-miR-16-5p,NM_172213,CD8B,626,645,0.846153846154,-19.9,1,0.0004986027,0.353,0.12333520000000003,0.8217117087500001,-14.243047675119893,12,19,8,CDS,,0,0
hsa-miR-16-5p,NM_172101,CD8B,626,645,0.923076923077,-19.9,1,0.0005124287,0.353,0.8533186125,0.6627517209999999,-14.243047675119893,12,19,8,CDS,,0,0
